input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"clean , clean , and clean !",positive,168879,3.407470464706421
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,all were very friendly and helpful .,positive,201851,3.1840789318084717
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,let me tell you !,positive,233154,3.217724561691284
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,great stuff all around .,positive,352003,3.4465672969818115
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.3161041736602783
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,nonetheless ... great all around that night .,positive,234826,3.287599802017212
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,one of my favorite places around !,positive,213556,3.038633346557617
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,quite the contrary !,positive,163935,3.0128049850463867
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,true story .,positive,210740,3.229642629623413
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,fantastic .,positive,163136,3.0199027061462402
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,so wonderful !,positive,184010,3.1856229305267334
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,top notch !,positive,174755,3.008784055709839
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,mmmm ... yeah ... .,positive,304568,3.1209957599639893
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,wise .,positive,251785,3.120349407196045
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,thanks mark !,positive,198881,3.003075361251831
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,top three !,positive,348658,3.021740198135376
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"well , mostly .",positive,222614,3.013176441192627
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.313565492630005
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,i 'm a tea lover and they have a great variety of tea available .,positive,317150,3.026827096939087
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"bold statement , right ?",positive,160032,3.0720012187957764
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,in a good way .,positive,206450,3.0906383991241455
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,that about sums it up .,positive,216118,3.1164162158966064
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"thanks , paul !",positive,230643,3.0212907791137695
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,major plus !,positive,366914,3.0265052318573
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,i am a big sushi lover ... and i love i love sushi !,positive,304525,3.141495704650879
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"thank you , thank you , thank you .",positive,260723,3.4700632095336914
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,especially this one !,positive,161686,3.0214710235595703
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,awesome stuff all the way around .,positive,316580,3.495466470718384
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"hint , hint ... .",positive,264916,3.221386671066284
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,freakin hilarious .,positive,370056,3.048633337020874
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,very honest !,positive,277292,3.0213494300842285
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,and shockingly good !,positive,319309,3.046565055847168
"all around - horrible horrible horrible horrible , and even more horrible .",negative,135693,"they also have the best desserts and cakes , the freaking best cakes .",positive,278883,3.0602915287017822
store is messy .,negative,103757,the staff is helpful and the store is clean .,positive,360149,3.2075860500335693
store is messy .,negative,103757,the staff is friendly and the store is clean .,positive,331818,3.079785108566284
store is messy .,negative,103757,this store is well organized and kept clean .,positive,262041,3.7039926052093506
store is messy .,negative,103757,it is immaculate in cleanliness for a store of its kind .,positive,381809,3.115124464035034
store is messy .,negative,103757,this store is kept clean and organized .,positive,336617,3.721034526824951
the food was sincerely awful .,negative,95285,awesome food and the service was great .,positive,350273,3.215731143951416
the food was sincerely awful .,negative,95285,food is just amazing .,positive,206317,3.4675848484039307
the food was sincerely awful .,negative,95285,which is good because the food was amazing !,positive,365285,3.0567710399627686
the food was sincerely awful .,negative,95285,overall the food was amazing .,positive,320032,3.0623795986175537
the food was sincerely awful .,negative,95285,"simple , informal and direct - but the food was amazing .",positive,234815,3.0025835037231445
the food was sincerely awful .,negative,95285,the food was amazing and the service was the same .,positive,176942,3.1106228828430176
the food was sincerely awful .,negative,95285,"the food , of course , was great .",positive,172455,3.0104191303253174
the food was sincerely awful .,negative,95285,food was incredibly insanely delicious .,positive,201299,3.3032994270324707
the food was sincerely awful .,negative,95285,awesome food for a bar .,positive,324093,3.0913169384002686
"honestly , i make better chicken tortilla soup .",negative,110265,amazing chicken noodle soup .,positive,372394,3.120009422302246
"honestly , i make better chicken tortilla soup .",negative,110265,the chicken and dumpling soup is delicious !,positive,182754,3.0049681663513184
we still had not gotten any drinks and not placed an order .,negative,10555,we were seated right away and had our drink orders right away .,positive,304334,3.863978624343872
"it 's true , they do have incredibly slow service .",negative,140417,decent fast service .,positive,303092,3.0996267795562744
"it 's true , they do have incredibly slow service .",negative,140417,"it 's clean , and the service is quick .",positive,345877,3.272932767868042
"it 's true , they do have incredibly slow service .",negative,140417,"fast , prompt and professional service .",positive,326369,3.140101909637451
"it 's true , they do have incredibly slow service .",negative,140417,fast quick service !,positive,353768,3.5267398357391357
"it 's true , they do have incredibly slow service .",negative,140417,the drive through service is really fast .,positive,225545,3.0942773818969727
"it 's true , they do have incredibly slow service .",negative,140417,"it was very clean , the servers are extremely nice and super quick service .",positive,287175,3.1124796867370605
"it 's true , they do have incredibly slow service .",negative,140417,"just like any other jj 's , this location features super fast service !",positive,327149,3.0264341831207275
"it 's true , they do have incredibly slow service .",negative,140417,"they are quick , efficient , and provide great customer service .",positive,222134,3.3426241874694824
"it 's true , they do have incredibly slow service .",negative,140417,service is some times slow but always genuine and friendly .,positive,319932,3.070392608642578
"it 's true , they do have incredibly slow service .",negative,140417,fast and quick service .,positive,330540,3.5319931507110596
"it 's true , they do have incredibly slow service .",negative,140417,"always consistent , often busy but always quick service .",positive,246548,3.2281675338745117
"it 's true , they do have incredibly slow service .",negative,140417,service is fast and reliable .,positive,376469,3.0394155979156494
"it 's true , they do have incredibly slow service .",negative,140417,they had us seated pretty fast and the service was absolutely great !,positive,246746,3.118281841278076
"it 's true , they do have incredibly slow service .",negative,140417,"fast service , good selection , fast delivery .",positive,197778,3.0032694339752197
"it 's true , they do have incredibly slow service .",negative,140417,it was quite busy but the service was quick and pleasant .,positive,294796,3.0680787563323975
"it 's true , they do have incredibly slow service .",negative,140417,"fast , fast , fast service .",positive,226783,3.5732295513153076
mashed potatoes & gravy in one container ?,negative,39147,biscuits and gravy were great .,positive,294808,3.018885374069214
which brings me to my next problem .,negative,110011,"clean , clean , and clean !",positive,168879,3.461735963821411
which brings me to my next problem .,negative,110011,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.055445671081543
mexican restaurant _num_ of _num_ stars .,negative,90839,i give this restaurant a solid _num_ stars !,positive,203077,3.4723711013793945
mexican restaurant _num_ of _num_ stars .,negative,90839,favorite mexican food place of all time .,positive,279563,3.3294265270233154
mexican restaurant _num_ of _num_ stars .,negative,90839,a great restaurant .,positive,196263,3.027177572250366
mexican restaurant _num_ of _num_ stars .,negative,90839,best mexican food hands down !,positive,301328,3.1459357738494873
mexican restaurant _num_ of _num_ stars .,negative,90839,excellent mexican seafood and superb service .,positive,195558,3.430405855178833
mexican restaurant _num_ of _num_ stars .,negative,90839,this is a very good mexican restaurant that caters to old and young alike .,positive,301182,3.04948091506958
mexican restaurant _num_ of _num_ stars .,negative,90839,the marriott hotel is a beautiful setting for this terrific restaurant .,positive,236642,3.0915536880493164
mexican restaurant _num_ of _num_ stars .,negative,90839,great place for fresh and delicious mexican food !,positive,314458,3.1968653202056885
mexican restaurant _num_ of _num_ stars .,negative,90839,highly recommend this mexican food paradise .,positive,301164,3.0191187858581543
mexican restaurant _num_ of _num_ stars .,negative,90839,pretty good mexican food .,positive,380807,3.110555410385132
mexican restaurant _num_ of _num_ stars .,negative,90839,"great mexican food , cooked in front of you and open _num_ hours !",positive,321884,3.068537950515747
mexican restaurant _num_ of _num_ stars .,negative,90839,this is one of my favorite mexican restaurants in the valley .,positive,375210,3.57846999168396
mexican restaurant _num_ of _num_ stars .,negative,90839,excellent mexican food .,positive,182566,3.7594544887542725
mexican restaurant _num_ of _num_ stars .,negative,90839,one of the best places to eat mexican food in the area .,positive,250474,3.3133769035339355
mexican restaurant _num_ of _num_ stars .,negative,90839,great place for mexican food .,positive,337026,3.2647793292999268
sadly i do not and would not recommend this place to anyone .,negative,24183,"anyways , i would recommend this great group to anyone and everyone !",positive,264343,3.0287880897521973
sadly i do not and would not recommend this place to anyone .,negative,24183,would recommend to anyone in the future .,positive,227925,3.0575761795043945
sadly i do not and would not recommend this place to anyone .,negative,24183,: ) i would recommend it to anyone .,positive,269511,3.17708420753479
sadly i do not and would not recommend this place to anyone .,negative,24183,i would recommend this neighborhood joint to anyone .,positive,287317,3.222093343734741
sadly i do not and would not recommend this place to anyone .,negative,24183,i would recommend this place to absolutely anyone !,positive,245125,3.40582537651062
sadly i do not and would not recommend this place to anyone .,negative,24183,would highly recommend this place to any one .,positive,262952,3.045687437057495
sadly i do not and would not recommend this place to anyone .,negative,24183,i recommend this location to anyone !,positive,221605,3.170393705368042
sadly i do not and would not recommend this place to anyone .,negative,24183,i have and would recommend them to anyone .,positive,333149,3.2272799015045166
sadly i do not and would not recommend this place to anyone .,negative,24183,i would definitely recommend place this to everyone !,positive,232346,3.417849063873291
sadly i do not and would not recommend this place to anyone .,negative,24183,i would definitely recommend anyone to come here and go to anyone .,positive,300318,3.321359634399414
sadly i do not and would not recommend this place to anyone .,negative,24183,i will readily recommend this location to any visiting clients in the future .,positive,181613,3.032769203186035
sadly i do not and would not recommend this place to anyone .,negative,24183,i would recommend this place over any other locations .,positive,295427,3.0703611373901367
sadly i do not and would not recommend this place to anyone .,negative,24183,i would recommend this place to everyone especially this location .,positive,333753,3.4197356700897217
"every time we sit and wait , wait , wait , we are leaving .",negative,123440,excellent service from the time we sat down until we left .,positive,303547,3.134157419204712
"very slow service , had to get our own drink refills .",negative,94985,"food was great , service was great , drinks were great .",positive,350413,3.1852686405181885
"very slow service , had to get our own drink refills .",negative,94985,our server was very polite and got us drinks right away .,positive,327855,3.2918872833251953
"very slow service , had to get our own drink refills .",negative,94985,we were seated right away and had our drink orders right away .,positive,304334,3.238447666168213
"very slow service , had to get our own drink refills .",negative,94985,"our waitress was friendly , attentive and quick to refill drinks .",positive,160468,3.514113664627075
"very slow service , had to get our own drink refills .",negative,94985,"great food , quick service , good portions , free coffee refills .",positive,345239,3.294302463531494
had the worst italian food ever ... ... .,negative,14514,the best italian food in the city !,positive,216716,3.767894983291626
had the worst italian food ever ... ... .,negative,14514,best italian dishes .,positive,202622,3.6885969638824463
had the worst italian food ever ... ... .,negative,14514,best italian ever !,positive,209453,3.636979818344116
had the worst italian food ever ... ... .,negative,14514,some of the best chinese food i 've ever had delivered .,positive,325906,3.032536745071411
had the worst italian food ever ... ... .,negative,14514,by far the best pizza i 've ever had !,positive,294007,3.179194688796997
had the worst italian food ever ... ... .,negative,14514,the food is as good as ever .,positive,216060,3.024160146713257
had the worst italian food ever ... ... .,negative,14514,this was possibly the best chinese food i have ever had .,positive,343823,3.176923990249634
had the worst italian food ever ... ... .,negative,14514,best food i have had in a long time !,positive,309851,3.062422752380371
had the worst italian food ever ... ... .,negative,14514,"food was fresh and simple , as italian is best .",positive,235356,3.181565761566162
had the worst italian food ever ... ... .,negative,14514,the best italian chain restaurant .,positive,304325,3.5104193687438965
i guess they want big portions to make up for poor quality .,negative,14293,the quality and quantity of the food makes up for it .,positive,240694,3.054356336593628
"so i order one of the specials , which is tofu soup and fish .",negative,19522,i ordered the spicy basil tofu which was perfectly done .,positive,275614,3.1345865726470947
"so i order one of the specials , which is tofu soup and fish .",negative,19522,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0361366271972656
staff however was welcoming .,negative,88227,the staff is friendly and accommodating .,positive,240712,3.422250270843506
staff however was welcoming .,negative,88227,"staff was informal and relaxed but professional , friendly and helpful .",positive,170407,3.0655829906463623
staff however was welcoming .,negative,88227,staff have always been very helpful and warm .,positive,205742,3.4151134490966797
staff however was welcoming .,negative,88227,the staff was really friendly and helpful !,positive,277584,3.3636820316314697
staff however was welcoming .,negative,88227,"def recommend trying it out , the staff is friendly and welcoming .",positive,382465,3.001941204071045
staff however was welcoming .,negative,88227,the servers and customers are very friendly .,positive,198450,3.140336513519287
staff however was welcoming .,negative,88227,the staff was extremely friendly and very quick .,positive,196077,3.034734010696411
staff however was welcoming .,negative,88227,"the staff is always welcoming , efficient and professional .",positive,224042,3.336202621459961
staff however was welcoming .,negative,88227,his staff is very accommodating and such an excellent team .,positive,299887,3.0258755683898926
staff however was welcoming .,negative,88227,the folks there were so kind and helpful .,positive,182711,3.102410078048706
staff however was welcoming .,negative,88227,our waitress was very nice and accommodating .,positive,173520,3.3884437084198
staff however was welcoming .,negative,88227,staff is extremely friendly and attentive .,positive,380057,3.142641305923462
staff however was welcoming .,negative,88227,the staff makes you feel very welcome and are very passionate about their jobs .,positive,221632,3.2742702960968018
staff however was welcoming .,negative,88227,even the staff and nurses are so warm and welcoming !,positive,306211,3.627673387527466
staff however was welcoming .,negative,88227,very friendly wait staff !,positive,323450,3.184183359146118
staff however was welcoming .,negative,88227,i also thought the employees were very friendly and welcoming .,positive,361500,3.5251357555389404
staff however was welcoming .,negative,88227,the staff has always been so friendly .,positive,317316,3.0748965740203857
staff however was welcoming .,negative,88227,staff and customers here are very friendly and helpful .,positive,277891,3.362592935562134
staff however was welcoming .,negative,88227,the staff is friendly and very personable .,positive,281768,3.0290842056274414
staff however was welcoming .,negative,88227,the waitress was very kind and nice .,positive,254781,3.0114946365356445
staff however was welcoming .,negative,88227,"the staff were really friendly , helpful , and very respectful of their customers .",positive,320221,3.0270614624023438
staff however was welcoming .,negative,88227,all of their employees were very friendly and eager to help !,positive,213529,3.0372474193573
staff however was welcoming .,negative,88227,our waitress was super friendly and very attentive .,positive,322407,3.0250461101531982
staff however was welcoming .,negative,88227,the whole entire staff are friendly and helpful .,positive,331159,3.162691116333008
staff however was welcoming .,negative,88227,the bartender was amazing and showed up helpful .,positive,345042,3.073009729385376
staff however was welcoming .,negative,88227,his front office staff are all friendly and accommodating .,positive,383627,3.2385523319244385
staff however was welcoming .,negative,88227,and the waitstaff is incredibly friendly and helpful .,positive,360417,3.302480459213257
staff however was welcoming .,negative,88227,amazing service from an incredibly friendly staff !,positive,207967,3.013728380203247
staff however was welcoming .,negative,88227,the staff is pleasant and helpful .,positive,168158,3.038252592086792
staff however was welcoming .,negative,88227,"the staff are helpful , accommodating and quite cool !",positive,363728,3.130417823791504
staff however was welcoming .,negative,88227,the staff is consistently friendly and helpful .,positive,347012,3.0719988346099854
staff however was welcoming .,negative,88227,very friendly staff .,positive,162443,3.092067241668701
staff however was welcoming .,negative,88227,all staff members are very welcoming and helpful .,positive,237233,3.724435567855835
staff however was welcoming .,negative,88227,the staff is also very friendly & accommodating .,positive,180323,3.4065492153167725
staff however was welcoming .,negative,88227,the staff was really friendly as well.,positive,206142,3.312373638153076
staff however was welcoming .,negative,88227,the staff is very friendly and the store has a great eclectic vibe .,positive,350769,3.0501532554626465
staff however was welcoming .,negative,88227,the staff has always been very helpful and friendly .,positive,260026,3.143927812576294
staff however was welcoming .,negative,88227,her staff is very friendly and supportive .,positive,280101,3.1169841289520264
staff however was welcoming .,negative,88227,very friendly waitstaff .,positive,347349,3.403508424758911
staff however was welcoming .,negative,88227,the staff are always friendly .,positive,222728,3.0098180770874023
staff however was welcoming .,negative,88227,the staff has always been nice and helpful .,positive,242630,3.031801462173462
staff however was welcoming .,negative,88227,the service was also incredibly welcoming and friendly .,positive,258652,3.638890027999878
staff however was welcoming .,negative,88227,staff is always friendly and welcoming .,positive,376959,4.26308012008667
staff however was welcoming .,negative,88227,super friendly and helpful staff .,positive,294604,3.100597381591797
staff however was welcoming .,negative,88227,the staff is always friendly & the environment is welcoming .,positive,298881,3.307007074356079
staff however was welcoming .,negative,88227,great staff and great atmosphere .,positive,363831,3.0237905979156494
staff however was welcoming .,negative,88227,they are very welcoming and attentive .,positive,274543,3.0664031505584717
staff however was welcoming .,negative,88227,also the staff is great and very friendly !,positive,241998,3.0048680305480957
staff however was welcoming .,negative,88227,staff is super friendly .,positive,165616,3.283635377883911
staff however was welcoming .,negative,88227,staff is very friendly and provides exceptional service !,positive,180829,3.059372901916504
staff however was welcoming .,negative,88227,the wait staff is very friendly and courteous .,positive,356301,3.2140138149261475
staff however was welcoming .,negative,88227,amazingly friendly and pleasant staff .,positive,358034,3.195979118347168
staff however was welcoming .,negative,88227,staff was beyond friendly too !,positive,239803,3.27813458442688
staff however was welcoming .,negative,88227,the staff there is very friendly and kind .,positive,354326,3.1472771167755127
staff however was welcoming .,negative,88227,the staff is very friendly as well !,positive,160951,3.0241315364837646
staff however was welcoming .,negative,88227,the staff are really nice and friendly .,positive,191362,3.1899421215057373
staff however was welcoming .,negative,88227,the staff is friendly and very helpful .,positive,201559,3.141824245452881
staff however was welcoming .,negative,88227,the staff was so great and friendly .,positive,244379,3.2304089069366455
staff however was welcoming .,negative,88227,staff is friendly and enthusiastic .,positive,178526,3.0686888694763184
staff however was welcoming .,negative,88227,staff is very personal and friendly .,positive,242421,3.1014935970306396
staff however was welcoming .,negative,88227,the wait staff is very friendly and helpful .,positive,331109,3.2654051780700684
staff however was welcoming .,negative,88227,the staff is exceptional and they always make me feel welcome !,positive,206199,3.345872163772583
staff however was welcoming .,negative,88227,the waiters are friendly and very helpful .,positive,382006,3.216165542602539
staff however was welcoming .,negative,88227,great service the staff all have great smiles .,positive,374557,3.1382994651794434
staff however was welcoming .,negative,88227,"joy , the receptionist is so warm and inviting .",positive,379090,3.52115535736084
staff however was welcoming .,negative,88227,great atmosphere and employees are always friendly and hospitable .,positive,361019,3.188446521759033
staff however was welcoming .,negative,88227,staff were all very friendly .,positive,247492,3.351585626602173
its a freaking oil change .,negative,50930,also got an oil change .,positive,161082,3.1272597312927246
careless staff and they let anyone in .,negative,153806,friendly smiling staff .,positive,207437,3.1314492225646973
another _num_ before our orders were taken and drinks brought .,negative,17345,we were seated right away and had our drink orders right away .,positive,304334,3.244025468826294
"i have been to this office _num_ times , and will never go back !",negative,100771,i will definetly be coming back to this location time and time again !,positive,277382,3.1001334190368652
just _num_ out of the _num_ worked .,negative,65136,however it all worked out beautifully .,positive,170165,3.0204789638519287
so this review goes to the cafeteria .,negative,151473,"the service has always been good , the food has always been good .",positive,345947,3.0455379486083984
it makes me wonder how clean the kitchen area really was .,negative,33672,"it is an open , very clean kitchen that you can see .",positive,352893,3.0277962684631348
i ordered my usual - shredded beef tacos .,negative,28363,delicious street tacos !,positive,232857,3.1263575553894043
i ordered my usual - shredded beef tacos .,negative,28363,i love these tacos !,positive,319495,3.071322202682495
i ordered my usual - shredded beef tacos .,negative,28363,the shredded beef tacos are great .,positive,217263,3.3784596920013428
never had such horrible service in my life .,negative,82621,i have never received such wonderful service at a nails salon before .,positive,298166,3.0771007537841797
the meat quality was poor ( in my opinion ) .,negative,75765,the burgers where good .,positive,272781,3.054875135421753
"waiters are not pleasant , choices are spaghetti dishes and chicken dishes without spaghetti !",negative,34709,pleasant wait staff .,positive,327889,3.215358018875122
"waiters are not pleasant , choices are spaghetti dishes and chicken dishes without spaghetti !",negative,34709,pleasant waitresses .,positive,183868,3.202040672302246
", but a couple places in charlotte made me like it again .",negative,8571,one of my favorite places in charlotte !,positive,173084,3.0516960620880127
", but a couple places in charlotte made me like it again .",negative,8571,some of the best italian food in charlotte and i love italian food .,positive,355153,3.0224125385284424
unfortunately we will not return .,negative,47633,will certainly return .,positive,291184,3.3636791706085205
unfortunately we will not return .,negative,47633,we will return for sure !,positive,245540,3.0979115962982178
unfortunately we will not return .,negative,47633,we will be back .,positive,186697,3.015779733657837
i am never going back .,negative,48826,i 'll definitely be going back here .,positive,348877,3.578681230545044
i am never going back .,negative,48826,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.0060763359069824
i am never going back .,negative,48826,i will definitely be going back many more times in the future .,positive,200763,3.5635311603546143
i am never going back .,negative,48826,will be going back soon !,positive,378497,3.087977886199951
i am never going back .,negative,48826,definitely coming back here ... .,positive,241501,3.037421464920044
i am never going back .,negative,48826,i will definitely be back .,positive,163212,3.3047292232513428
i am never going back .,negative,48826,"either way , i 'll keep coming back .",positive,351727,3.360656499862671
i am never going back .,negative,48826,i will definitely go back when we are in town again .,positive,219956,3.160115957260132
i am never going back .,negative,48826,i will be going back soon !,positive,329154,3.7736313343048096
i am never going back .,negative,48826,"well , i take that back .",positive,244867,3.271573305130005
i am never going back .,negative,48826,i will definitely be going back to try some more items !,positive,227636,3.024442434310913
i am never going back .,negative,48826,i will absolutely be going here again and again .,positive,332542,3.0610902309417725
i am never going back .,negative,48826,"i will be back , often !",positive,186601,3.200228691101074
i am never going back .,negative,48826,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0564332008361816
i am never going back .,negative,48826,i will keep going .,positive,274709,3.285529375076294
i am never going back .,negative,48826,i 'll be back !,positive,279744,3.165844202041626
i am never going back .,negative,48826,i was a great venture and i would definitely go back .,positive,202179,3.0035934448242188
i am never going back .,negative,48826,i will definitely be going back there .,positive,268181,3.5516226291656494
i am never going back .,negative,48826,i will be back very shortly !,positive,324476,3.1063742637634277
i am never going back .,negative,48826,definitely coming back every time i 'm here !,positive,312784,3.4017257690429688
i am never going back .,negative,48826,i will definitely continue going here .,positive,288268,3.014143705368042
they put out of restaurant .,negative,120756,the employees are very friendly and food seems to come out fairly quickly .,positive,316907,3.05977463722229
i proceeded to sit there for _num_ minutes .,negative,118232,i thoroughly enjoy my _num_ minutes .,positive,327201,3.7003109455108643
i 'm not a fan of this store .,negative,92576,i 'm a fan of this place .,positive,187883,3.1696784496307373
terrible customer service and show no respect to customers !,negative,114023,terrific service .,positive,198646,3.354388952255249
"hit and miss at this place decent food , bad service .",negative,61934,"great people , great atmosphere , decent food , not bad price .",positive,280261,3.0377659797668457
"hit and miss at this place decent food , bad service .",negative,61934,"good prices , good portions and great service .",positive,310819,3.089947462081909
"hit and miss at this place decent food , bad service .",negative,61934,"service is decent but food is excellent , and that 's all that matters .",positive,308756,3.0217721462249756
"hit and miss at this place decent food , bad service .",negative,61934,"good food , good vibes , good service .",positive,372577,3.504225969314575
"hit and miss at this place decent food , bad service .",negative,61934,good service and good food !,positive,345951,3.261239528656006
"hit and miss at this place decent food , bad service .",negative,61934,good food with great service !,positive,306984,3.1945621967315674
"hit and miss at this place decent food , bad service .",negative,61934,"food was great , service was great , drinks were great .",positive,350413,3.083059310913086
"hit and miss at this place decent food , bad service .",negative,61934,"the service has always been good , the food has always been good .",positive,345947,3.2638821601867676
"hit and miss at this place decent food , bad service .",negative,61934,"awesome food , and great service .",positive,258341,3.001164436340332
"hit and miss at this place decent food , bad service .",negative,61934,great local spot with good food and service .,positive,199809,3.169480562210083
"hit and miss at this place decent food , bad service .",negative,61934,"great food , excellent service and affordable prices .",positive,182544,3.0197250843048096
"hit and miss at this place decent food , bad service .",negative,61934,very good food and great service .,positive,269706,3.1594979763031006
"hit and miss at this place decent food , bad service .",negative,61934,you can count on the tasty food and good service .,positive,276895,3.097646713256836
"hit and miss at this place decent food , bad service .",negative,61934,"great consistent food , good drinks , excellent service .",positive,276066,3.3448362350463867
"hit and miss at this place decent food , bad service .",negative,61934,the service is excellent and food was superb .,positive,383287,3.0026116371154785
"hit and miss at this place decent food , bad service .",negative,61934,"what a great place friendly staff , good service and excellent food .",positive,190827,3.142230272293091
"hit and miss at this place decent food , bad service .",negative,61934,great service ... good food ... .,positive,267951,3.0882174968719482
"hit and miss at this place decent food , bad service .",negative,61934,good food and super fast service .,positive,300119,3.1774399280548096
"hit and miss at this place decent food , bad service .",negative,61934,the service was pretty good and the food was decent .,positive,368490,3.3267767429351807
"hit and miss at this place decent food , bad service .",negative,61934,good food and top notch customer service .,positive,269366,3.3429057598114014
"hit and miss at this place decent food , bad service .",negative,61934,"the food has always been good , service has almost always been good .",positive,273590,3.045626163482666
"hit and miss at this place decent food , bad service .",negative,61934,such good food and exceptional service .,positive,234930,3.236342430114746
"hit and miss at this place decent food , bad service .",negative,61934,"great drinks , great food , great service .",positive,278949,3.1352481842041016
"hit and miss at this place decent food , bad service .",negative,61934,good service and good food in a very comfortable environment .,positive,254429,3.218278646469116
"hit and miss at this place decent food , bad service .",negative,61934,"good service , good lunch spot .",positive,175358,3.143005847930908
"hit and miss at this place decent food , bad service .",negative,61934,"very clean , pretty , good service and food was good .",positive,307173,3.2455475330352783
"hit and miss at this place decent food , bad service .",negative,61934,"very nice restuarant , clean , good food , and great service .",positive,191754,3.2534420490264893
"hit and miss at this place decent food , bad service .",negative,61934,"friendly and fast service , decent prices and good food .",positive,274782,3.373375177383423
"hit and miss at this place decent food , bad service .",negative,61934,"good food , good service , great prices .",positive,202512,3.4295051097869873
"hit and miss at this place decent food , bad service .",negative,61934,"outstanding service , outstanding food , interesting location .",positive,301181,3.005725622177124
"hit and miss at this place decent food , bad service .",negative,61934,"food was very good , and service was excellent .",positive,167692,3.1253662109375
"hit and miss at this place decent food , bad service .",negative,61934,great customer service and pretty good food too !,positive,286252,3.030932903289795
"hit and miss at this place decent food , bad service .",negative,61934,"service was excellent , food was good there .",positive,260968,3.437016248703003
"hit and miss at this place decent food , bad service .",negative,61934,"good food , fast friendly service .",positive,215050,3.28470516204834
"hit and miss at this place decent food , bad service .",negative,61934,always good food and good service .,positive,297682,3.2240102291107178
"hit and miss at this place decent food , bad service .",negative,61934,what a great night of good food and fantastic service .,positive,204946,3.0650477409362793
"hit and miss at this place decent food , bad service .",negative,61934,"good food , great service & decent prices !",positive,331234,3.422013282775879
"hit and miss at this place decent food , bad service .",negative,61934,this is our go-to place for great food and great service .,positive,206724,3.153718948364258
"oh , and of course the meal was absolutely terrible .",negative,50251,"the food , of course , was great .",positive,172455,3.533663272857666
i 've never had pecan pie like this texture before .,negative,11426,by far the best pizza i 've ever had !,positive,294007,3.286285161972046
i 've never had pecan pie like this texture before .,negative,11426,"far and away , the best pizza i 've ever had .",positive,362889,3.2832400798797607
i 've never had pecan pie like this texture before .,negative,11426,best shepherd 's pie i 've ever had !,positive,369769,3.1130809783935547
i do n't recommend at all .,negative,2625,i ca n't recommend this place enough !,positive,252855,3.272042989730835
there are so many better options for chinese food in las vegas .,negative,127942,excellent real chinese food at an affordable price .,positive,314286,3.1717889308929443
there are so many better options for chinese food in las vegas .,negative,127942,very good chinese fast food .,positive,279487,3.352489948272705
there are so many better options for chinese food in las vegas .,negative,127942,"real , authentic chinese in las vegas , your better believe it !",positive,332534,3.1041650772094727
there are so many better options for chinese food in las vegas .,negative,127942,seriously some of the best chinese food i 've had .,positive,230670,3.1187572479248047
there are so many better options for chinese food in las vegas .,negative,127942,some of the best chinese food i 've ever had delivered .,positive,325906,3.121269941329956
there are so many better options for chinese food in las vegas .,negative,127942,it 's nice chinese restaurant in las vegas .,positive,331231,3.547962188720703
there are so many better options for chinese food in las vegas .,negative,127942,this place makes the best chinese food ever .,positive,342672,3.459165573120117
